Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Armchair (each) (product.metafields.custom.dim_armchair),ASIN code (product.metafields.custom.dim_asin_code),Assembly (product.metafields.custom.dim_assembly),Colour (product.metafields.custom.dim_colour),Cushion fill (product.metafields.custom.dim_cushion_fill),Folding (product.metafields.custom.dim_folding),Frame (product.metafields.custom.dim_frame),Item weight (product.metafields.custom.dim_item_weight),Leg length (product.metafields.custom.dim_leg_length),Number of cabinets (product.metafields.custom.dim_number_of_cabinets),Number of drawers (product.metafields.custom.dim_number_of_drawers),Number of shelves (product.metafields.custom.dim_number_of_shelves),Panels (product.metafields.custom.dim_panels),Primary material (product.metafields.custom.dim_primary_material),Product dimension (product.metafields.custom.dim_product_dimension),Seating capacity (product.metafields.custom.dim_seating_capacity),Seat depth (product.metafields.custom.dim_seat_depth),Seat height (product.metafields.custom.dim_seat_height),Style (product.metafields.custom.dim_style),Three-seater (product.metafields.custom.dim_three_seater),Type (product.metafields.custom.dim_type),Weight capacity (product.metafields.custom.dim_weight_capacity),Weight limit (product.metafields.custom.dim_weight_limit),Short Description (product.metafields.custom.short_description),Product rating count (product.metafields.reviews.rating_count),Backrest type (product.metafields.shopify.backrest-type),Backrest upholstery color (product.metafields.shopify.backrest-upholstery-color),Color (product.metafields.shopify.color-pattern),Frame color (product.metafields.shopify.frame-color),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Seat type (product.metafields.shopify.seat-type),Seat upholstery color (product.metafields.shopify.seat-upholstery-color),Suitable location (product.metafields.shopify.suitable-location),Tabletop color (product.metafields.shopify.tabletop-color),Upholstery color (product.metafields.shopify.upholstery-color),Wood finish (product.metafields.shopify.wood-finish),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sheesham-wood-writing-desk-walnut-finish,Sheesham Wood Writing Desk 2 Drawer and 1 Cabinet – Walnut Finish,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimensions: Height (29.5 In) Width (22.3 In) Length (45.9 In) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Colour: Walnut finish, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Warranty: The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Cabinet is a great addition to any home. With Luxury look and a beautifully finished wood frame, you can't go wrong with this Product. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. </span></li>
</ul>",Dew's Furniture,Furniture > Office Furniture > Desks > Writing Desks,"","Drawer, Living room, Sheesham wood, study-table, Table, walnut",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,18146.00,21552.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_e5902646-010d-4a72-b5b2-782e0766f02f.jpg?v=1789234236,1,"",false,,,,B08L1BM3RV,, Walnut Finish ,,,,24 Kilograms,,1,2,,,Sheesham Wood, 56.6D x 116.6W x 74.9H Centimeters ,,,, Modern ,,,,," Product Dimensions: Height (29.5 In) Width (22.3 In) Length (45.9 In) Product Material: Sheesham Wood, Colour: Walnut finish, Style: Contemporary Warranty: The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. ",,,,,walnut,,,,,,,,,,,,,,kg,,,active
sheesham-wood-writing-desk-walnut-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51fPFzcixJL._SL1308.jpg?v=1789234047,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-writing-desk-walnut-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61V28A_UE-L._SL1500.jpg?v=1789234046,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-writing-desk-walnut-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/511YPth6_RL._SL1260.jpg?v=1789234049,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-chest-of-drawers-8-drawer,Sheesham Wood Chest of Drawers with 8 Drawer Storage – Teak Finish,"<ul>
<li><span>Product Dimension: L 114cm x 40 cm x H 76 cm</span></li>
<li><span>Product Material: Solid Sheesham Wood ,Colour: Teak Finish, Style: Contemporary</span></li>
<li><span>The Product Comes With 10 Days Replacement And 12 Months Warranty Against Any Damaged And Manufacturing Defects.</span></li>
<li><span>This Is The Good Quality Drawer Over 30 Tests Conducted To Ensure The Quality.</span></li>
<li><span>Care Instructions: Wipe It Clean With A Dry Cloth. Wipe Any Spills Immediately. Always Use Coasters Or Mats While Keeping Hot, Cold Or Wet Materials On The Table.</span></li>
</ul>",Dew's Furniture,Furniture > Cabinets & Storage > Dressers,"","Drawer, Living room, Sheesham wood, Storage",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,16274.00,24025.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_a6fdd373-70e8-49af-9340-045148e3d24a.jpg?v=1789286818,1,"",false,,,,B08LGV35F1,,Brown,,,,55 Kilograms,,,8,1,,Sheesham Wood,40.6D x 119.4W x 76.2H Centimeters,,,,Contemporary,,Living Room,,,"Product Dimension: L 114cm x 40 cm x H 76 cm Product Material: Solid Sheesham Wood ,Colour: Teak Finish, Style: Contemporary The Product Comes With 10 Days Replacement And 12 Months Warranty Against Any Damaged And Manufacturing Defects.",,,,teak,,,,,,,,,,,,,,,kg,,,active
sheesham-wood-chest-of-drawers-8-drawer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61FiVNbKKXL._AC_CR0_0_0_0_SX480_SY360.jpg?v=1789286904,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-chest-of-drawers-8-drawer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/619znoxNHlL._AC_CR0_0_0_0_SX480_SY360.jpg?v=1789286920,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-chest-of-drawers-8-drawer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61ddgSmu65L._AC_CR0_0_0_0_SX480_SY360.jpg?v=1789286953,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-chest-of-drawers-8-drawer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71F1ExEpEnL._AC_CR0_0_0_0_SX480_SY360.jpg?v=1789286973,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-chest-of-drawers-8-drawer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61D8p7lSgpL._AC_CR0_0_0_0_SX480_SY360.jpg?v=1789287006,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dews-furniture-wooden-brown-bar-cabinet-with-wine-glass-storage,Wooden Brown Bar Cabinet with Wine Glass Storage,"<ul>
<li><span>Product Dimensions: Bar Cabinet Height: 12.25 inches (31.15 cm), Length: 19 inches (48.26 cm), Width: 8 inches (20.35 cm)</span></li>
<li><span>Primary Material: Solid Sheesham Wood</span></li>
<li><span>This is the good quality Bar Cabinet Over 30 tests conducted to ensure the quality.</span></li>
<li><span>The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects</span></li>
<li><span>The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories.</span></li>
</ul>",Dew's Furniture,Furniture > Cabinets & Storage > Wine & Liquor Cabinets,"","Glass storage, Natural, Storage",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,7615.00,12838.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_bf830c52-66c5-4dc9-8b06-3e0e62f80d60.jpg?v=1789288094,1,"",false,,,,B08L1FQLXR,,Natural Finish,,,,12 Kilograms,,,1,,,Solid Sheesham Wood,20D x 48W x 31H Centimeters,,,,Modern,,Bar Cabinet,50 Kilograms,,"Product Dimensions: Bar Cabinet Height: 12.25 inches (31.15 cm), Length: 19 inches (48.26 cm), Width: 8 inches (20.35 cm) Primary Material: Solid Sheesham Wood This is the good quality Bar Cabinet Over 30 tests conducted to ensure the quality.",,,,natural-brown,,,,,,,,,,,,,,,kg,,,active
dews-furniture-wooden-brown-bar-cabinet-with-wine-glass-storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71aTcUnQhZL._AC_CR0_0_0_0_SX480_SY360.jpg?v=1789288105,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dews-furniture-wooden-brown-bar-cabinet-with-wine-glass-storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71xYZOOt0zL._AC_CR0_0_0_0_SX480_SY360.jpg?v=1789288090,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dews-furniture-wooden-brown-bar-cabinet-with-wine-glass-storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71nZRwOpkEL._AC_CR0_0_0_0_SX480_SY360.jpg?v=1789288129,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wood-iron-wall-mounted-key-holder-shelf,Wood & Iron Wall Mounted Key Holder – Shelf,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimensions: Length (25 CM) Width (20 CM) Height (21 CM) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Primary Material: Solid Sheesham Wood </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Package Contents: Storage shelf (small), Mounting hardware, Installation Manual </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Wall Shelves is a great addition to any home. With Luxury look and a beautifully finished wood frame, you can't go wrong with this Product. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. </span></li>
</ul>",Dew's Furniture,Home & Garden > Household Supplies > Storage & Organization > Storage Hooks & Racks,"","Living room, Shelf, Side Board Cabinet, Solid sheesham, Storage",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,1555.00,5637.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_713cbf0f-581a-43c7-b68b-cd374607214b.jpg?v=1789288869,1,"",false,,,,B08L1CBS97,, Red & Black ,,,, 4 kg ,,,,,,Solid Sheesham Wood ,25 x 20 x 21 Centimeters,,,, Modern ,,,,," Product Dimensions: Length (25 CM) Width (20 CM) Height (21 CM) Primary Material: Solid Sheesham Wood Package Contents: Storage shelf (small), Mounting hardware, Installation Manual ",,,,brown,,wood; iron,,,,,,,,,,,,,kg,,,active
wood-iron-wall-mounted-key-holder-shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61FTdrW9ErL._SL1000.jpg?v=1789288518,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wood-iron-wall-mounted-key-holder-shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/416KygPLQYL._SL1000.jpg?v=1789288532,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wood-iron-wall-mounted-key-holder-shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51rbgTIMy-L._SL1000.jpg?v=1789288551,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wood-iron-wall-mounted-key-holder-shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51pwLt9ubdL._SL1000.jpg?v=1789288571,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wood-iron-wall-mounted-key-holder-shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/DimensionView-1_1281af7f-5a69-41ed-ae1c-f793f3a89bb6.png?v=1789288850,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wood-iron-wall-mounted-key-holder-shelf-1,Wood & Iron Wall Mounted Key Holder – Shelf,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimensions: Length (40 CM), Width (40 CM), Height (58 CM) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Primary Material: Solid Sheesham Wood </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Display Books, CD/DVD's, Decorative Items, Souvenirs, Flower Vases and Other Household Items </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Wall Shelves is a great addition to any home. With Luxury look and a beautifully finished wood frame, you can't go wrong with this Product. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. Also can book a Free of Cost Assembly service by using the link </span></li>
</ul>",Dew's Furniture,Furniture > Shelving > Wall Shelves & Ledges,"","Living room, Shelf, Solid sheesham",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,7119.00,12020.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_19b4d795-f656-4037-8d07-221f825b3a1d.jpg?v=1789289236,1,"",false,,,,B08L1CCW85,, Red & Black ,,,,,,,,3,,Solid Sheesham Wood , 40D x 40W x 58H Centimeters ,, 3 kg ,, Modern ,,,,," Product Dimensions: Length (40 CM), Width (40 CM), Height (58 CM) Primary Material: Solid Sheesham Wood Display Books, CD/DVD's, Decorative Items, Souvenirs, Flower Vases and Other Household Items ",,,,brown,,,wall,,,living-room; hallway,,,,,,,,,kg,,,active
wood-iron-wall-mounted-key-holder-shelf-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/41ApzuCSxaL.jpg?v=1789289433,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wood-iron-wall-mounted-key-holder-shelf-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51xqHxttf_L._SL1500.jpg?v=1789289501,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wood-iron-wall-mounted-key-holder-shelf-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71P7PVaE7-L._SL1500.jpg?v=1789289520,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wood-iron-wall-mounted-key-holder-shelf-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71PIYDhKthL._SL1500.jpg?v=1789289530,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-bedside-table-drawer-shelf,Sheesham Wood Bedside Table – Drawer & Shelf,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimensions: End Table Height: (16 IN), Length: (18 IN), Width: (14 IN) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Colour: Brown finish, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Simple Stylish Design, Functional &amp; Suitable for Any Room | Offers Surface Storage, Side Table for Bedroom &amp; Living Room </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. </span></li>
</ul>",Dew's Furniture,Furniture > Tables > Nightstands,"","Bedroom, Drawer, Living room, Natural, Nightstand, Sheesham wood, Shelf",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,9246.00,13733.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51oM9y5whzL.jpg?v=1789290172,1,"",false,,,,B08L1CV3CY,, Natural Finish ,,,, 7 kg ,,,,,,Sheesham Wood, 35.6D x 45.7W x 40.6H Centimeters , 2 ,,, Modern ,,,,," Product Dimensions: End Table Height: (16 IN), Length: (18 IN), Width: (14 IN) Product Material: Sheesham Wood, Colour: Brown finish, Style: Contemporary ",,,,,,,,,,,,,,,,,,,kg,,,active
sheesham-wood-bedside-table-drawer-shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51rSHW1h_9L.jpg?v=1789290204,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-bedside-table-drawer-shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/31-e4CBePRL.jpg?v=1789290185,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-bedside-table-drawer-shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/414Mp84BNCL.jpg?v=1789290218,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-bedside-table-drawer-shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/414qNUFnTbL.jpg?v=1789290234,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-wall-shelf-brown,Sheesham Wood Wall Shelf – Brown,"<h2 class=""a-size-base-plus a-text-bold"">About this item</h2>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimensions: Wall Bracket Height: 22 inches (55 cm), Length: 29.5 inches (74 cm), Width: 6 inches (15 cm) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Primary Material: Solid Sheesham Wood </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Get a warm welcome home every time with the shelf rack with hooks. The hooks can be used to hang everything from clothes to keys, while the shelves are useful for storing both practical and decorative objects </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Wall Shelves is a great addition to any home. With Luxury look and a beautifully finished wood frame, you can't go wrong with this Product. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. </span></li>
</ul>",Dew's Furniture,Furniture > Shelving > Wall Shelves & Ledges > Rack Wall Shelves & Ledges,"",Shelf,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,2619.00,7756.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_6dd2a584-2a98-4e7b-985d-024bc238fcf6.jpg?v=1789297938,1,"",false,,,,,, Brown ,,,, 3 kg ,,,,,,Solid Sheesham Wood , 74.9D x 15.2W x 55.9H Centimeters ,, 6 inches ,, Modern ,,,,," Product Dimensions: Wall Bracket Height: 22 inches (55 cm), Length: 29.5 inches (74 cm), Width: 6 inches (15 cm) Primary Material: Solid Sheesham Wood Get a warm welcome home every time with the shelf rack with hooks. The hooks can be used to hang everything from clothes to keys, while the shelves are useful for storing both practical and decorative objects ",,,,brown,,,wall,,,living-room; entrance; hallway,,,lacquered-varnished,,,,,,kg,,,active
sheesham-wood-wall-shelf-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/31FXov6WRVL.jpg?v=1789297996,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-wall-shelf-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/417sBifdhhL.jpg?v=1789298007,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-wall-shelf-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/DimensionView-1_b662c209-afb3-4ce9-babb-119bafd7dc8f.png?v=1789298118,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-corner-bookshelf-5-shelves-1,Sheesham Wood Corner Bookshelf – 5 Shelves,"<h2 class=""a-size-base-plus a-text-bold"">About this item</h2>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimension: Height 57 inch x Length 16 inch x Width 16 inch </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Primary Material: Solid Sheesham Wood </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> It can be used as display, storage or book shelf in living/dining rooms or offices. Multi tier shelving unit creates a unique look to your room and lets you keep your books, artworks, photo frames and other home dcor articles </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. Also can book a Free of Cost Assembly service by using the link </span></li>
</ul>",Dew's Furniture,Furniture > Shelving > Bookcases & Standing Shelves > Corner Bookcases & Shelves,"",Shelf,false,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,4799.00,10341.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_35e8219c-14c2-4016-8828-fbeecb3b04fd.jpg?v=1789300087,1,"",false,,,,,, Natural Brown ,,,, 12 kg ,,,,,,, 40.6D x 40.6W x 160H Centimeters ,, 16 inches ,, Modern ,,,,, Product Dimension: Height 57 inch x Length 16 inch x Width 16 inch Primary Material: Solid Sheesham Wood The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects ,,,,brown,,,free-standing,,,living-room; dining-room,,,,,,,,,kg,,,active
sheesham-wood-corner-bookshelf-5-shelves-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/4127DFC9T4L.jpg?v=1789300226,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-corner-bookshelf-5-shelves-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/31n1D9wz7rL.jpg?v=1789300229,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-corner-bookshelf-5-shelves-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/41nGmqN3TqL.jpg?v=1789300262,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-corner-bookshelf-5-shelves-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/DimensionView-2_774de3e1-f895-43b8-8f92-c66083050bbd.png?v=1789300831,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
